id,tool_id,approved_date,table,is_approved,is_requester_received,is_returned,returned_quantity
760,6c3c1bae-11e1-4f81-810d-b4af94de000e,2024-12-16 12:02:52,inventories,1,1,0,
759,52771bdc-e39d-450c-b453-79d39a76bccf,2024-12-16 08:44:04,inventories,1,1,0,
757,94de02a9-fa8a-46ad-82af-6ffeae5e4232,2024-12-16 11:04:20,inventories,1,1,0,
755,51895fde-9495-445f-ad7d-f0695b45ff32,2024-12-13 06:06:19,inventories,1,1,0,
754,fceead7d-1125-4108-bfef-ab6229becabf,2024-12-13 06:06:07,inventories,1,1,0,
752,62116874-de42-4267-9807-7ae2cd9395ef,2024-12-11 14:31:20,inventories,1,1,0,
751,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-12-30 06:22:02,inventories,1,0,0,
750,51895fde-9495-445f-ad7d-f0695b45ff32,2024-12-11 14:22:16,inventories,1,1,0,
749,31d3ab71-62d7-4cc9-92c7-05d3cfc2d5db,2024-12-11 14:20:11,inventories,1,1,0,
748,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-12-11 08:40:40,inventories,1,1,0,
747,454d491e-14ee-4580-ba95-228cbcb60514,2024-12-11 07:34:50,inventories,1,1,0,
746,47a2a7b7-a854-4d99-a1e6-069019448dcb,2024-12-11 05:42:07,inventories,1,1,0,
745,c0907036-2eef-4061-943c-54b1e6089af7,2024-12-11 05:23:43,inventories,1,1,0,
744,c0b3a42c-4c00-4cd6-b868-435ed38bb40d,2024-12-11 05:24:03,inventories,1,1,0,
743,f9f69a42-3051-4733-b2b4-0397017b02bb,2024-12-10 08:40:39,inventories,1,1,0,
742,90f8a4b2-6fac-4acd-a7b0-386772a8d558,2024-12-10 08:37:49,inventories,1,1,0,
741,6c26779f-cf47-4de0-9531-2b2a5eb337c3,2024-12-10 08:46:24,inventories,1,1,0,
740,0887c33b-3b1a-422a-a2e1-e7132a01b49f,2024-12-10 08:37:21,inventories,1,1,0,
739,43723adf-eac1-48f0-9e9a-973fe9ba6181,2024-12-10 08:35:58,inventories,1,1,0,
738,2b06faa9-dcb1-4f4e-9499-f98209e16733,2024-12-10 08:33:54,inventories,1,1,0,
737,e3c4c78d-4c16-4d32-a0f8-53e388085aa1,2024-12-10 08:33:08,inventories,1,1,0,
736,5fa4b599-189a-4cdf-be41-e9983917c452,2024-12-10 08:32:32,inventories,1,1,0,
735,bec2a1d5-354b-4626-8236-8e8fd6bae825,2024-12-10 08:31:23,inventories,1,1,0,
733,174ffdc4-2170-4594-98c8-80f9216db0c1,2024-12-10 08:28:11,inventories,1,1,0,
732,35446524-b1d3-471c-8945-a2b020e212e7,2024-12-30 06:05:10,inventories,1,1,0,
731,7db8c198-acc6-46ce-916f-2326cae3c2f2,2024-12-09 07:29:07,inventories,1,1,0,
730,5aa9379a-f14f-4506-9778-4c829043d94a,2024-12-07 08:16:02,inventories,1,0,0,
729,0890a38b-a2fc-4bb1-95a7-18fa0289aa76,2024-12-09 12:21:16,inventories,1,0,0,
728,0890a38b-a2fc-4bb1-95a7-18fa0289aa76,2024-12-09 12:21:03,inventories,1,0,0,
727,0890a38b-a2fc-4bb1-95a7-18fa0289aa76,2024-12-09 09:20:18,inventories,1,0,0,
725,128f8c87-7dce-4940-9875-2c4a7e11417a,2024-12-30 06:27:49,inventories,1,0,0,
721,0e1f7d5e-c043-44da-bf16-4eb253fd1dfa,2024-12-09 09:20:34,inventories,1,0,0,
720,c2963b6a-32f8-4769-a010-840a6563fdde,2024-12-06 13:16:05,inventories,1,0,0,
716,95a4dfbd-5327-475f-a489-c9cd9e5fe707,2024-12-06 11:20:57,inventories,1,1,0,
715,ff250c81-6abb-46be-9d04-2e17666d387e,2024-12-06 08:05:39,inventories,1,1,0,
714,e57008e2-90ff-4cb8-9d5d-2cd577eb32e2,2024-12-06 07:34:10,inventories,1,1,0,
712,35446524-b1d3-471c-8945-a2b020e212e7,2024-12-06 07:34:44,inventories,1,1,0,
711,fceead7d-1125-4108-bfef-ab6229becabf,2024-12-06 07:35:00,inventories,1,1,0,
709,d59e0b6b-1ab1-40e8-845c-b573c6242028,2024-12-06 05:58:53,inventories,1,0,0,
707,434d34d9-38f0-4ea2-9aa7-f216fb22103d,2024-12-05 13:40:53,inventories,1,1,0,
706,53c0c3eb-cb80-4c04-ba85-90d7705b8aba,2024-12-05 13:41:11,inventories,1,1,0,
705,18faadde-9716-4a75-b4f7-61852212a24d,2024-12-05 13:07:52,inventories,1,1,0,
703,9a46dc6b-5356-4ecd-a8c5-b1f5199775fe,2024-12-05 07:47:22,inventories,1,0,0,
702,133769bd-8026-451c-ba13-e091daaa3cc7,2024-12-05 07:47:32,inventories,1,0,0,
701,31d3ab71-62d7-4cc9-92c7-05d3cfc2d5db,2024-12-04 08:31:32,inventories,1,1,0,
700,35446524-b1d3-471c-8945-a2b020e212e7,2024-12-04 05:44:21,inventories,1,0,0,
692,4d4f183a-3bdd-41ea-9f10-7947128a750b,2024-11-28 11:13:02,inventories,1,1,0,
691,ae12ef7b-a049-4f49-a366-15afc42efc2d,2024-11-28 11:12:40,inventories,1,1,0,
690,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-28 11:13:15,inventories,1,1,0,
689,51895fde-9495-445f-ad7d-f0695b45ff32,2024-11-28 08:05:24,inventories,1,1,0,
687,e0a477ce-66f9-46cf-bc2d-2d5a6f420f7c,2024-11-28 04:52:25,inventories,1,1,0,
686,6e9c8b49-347c-4d86-ba50-22a9665922aa,2024-11-28 04:52:56,inventories,1,1,0,
685,78fc87d2-d894-483e-be19-6a45c6ad7338,2024-11-28 04:53:32,inventories,1,1,0,
681,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-27 14:18:42,inventories,1,1,0,
680,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-27 05:46:54,inventories,1,0,0,
678,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-26 08:46:32,inventories,1,0,0,
677,da4014c6-8229-45cd-87f3-c92feec74bec,2024-11-26 08:37:21,inventories,1,1,0,
676,e57008e2-90ff-4cb8-9d5d-2cd577eb32e2,2024-11-26 07:57:15,inventories,1,1,0,
673,899d482f-66a2-4767-a07f-405d41f26236,2024-11-26 07:03:44,inventories,1,1,0,
672,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-26 05:34:22,inventories,1,1,0,
671,da4014c6-8229-45cd-87f3-c92feec74bec,2024-11-25 13:10:19,inventories,1,1,0,
670,67efaf78-fcbc-4a0a-bbdc-8cd6157ab139,2024-11-25 12:36:12,inventories,1,1,0,
669,d189330a-c0ea-4401-bea2-1cef2299cc1f,2024-11-22 03:40:36,inventories,1,1,0,
665,76d0c743-e2a1-4a7e-898d-78de19cc3b45,2024-11-19 06:03:33,inventories,1,1,0,
664,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-19 05:43:49,inventories,1,1,0,
663,76d0c743-e2a1-4a7e-898d-78de19cc3b45,2024-11-19 05:26:52,inventories,1,1,0,
662,76d0c743-e2a1-4a7e-898d-78de19cc3b45,2024-11-19 05:04:04,inventories,1,1,0,
660,4c6d5d45-89ef-442d-b315-b4518f5b4251,2024-11-18 06:19:07,inventories,1,1,0,
659,4c6d5d45-89ef-442d-b315-b4518f5b4251,2024-11-15 13:27:07,inventories,1,0,0,
657,6ce75822-6c0b-4ed3-9f3e-eccb4c356cab,2024-11-15 11:22:11,inventories,1,0,0,
656,1ffeaa44-d2f0-419a-801a-248ff1ca2345,2024-11-15 07:15:39,inventories,1,0,0,
655,0c161bbe-c104-4527-8b3d-bb203ae62649,2024-11-15 05:04:15,inventories,1,0,0,
654,12533145-5e69-4f73-b5d1-ba00068c2c6e,2024-11-14 04:57:25,inventories,1,1,0,
653,4c6d5d45-89ef-442d-b315-b4518f5b4251,2024-11-13 06:35:16,inventories,1,0,0,
652,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-12 12:36:19,inventories,1,0,0,
651,51895fde-9495-445f-ad7d-f0695b45ff32,2024-11-12 09:21:05,inventories,1,0,0,
648,d9141fce-bd24-476b-8f3d-f19d476214f3,2024-11-11 07:47:09,inventories,1,0,0,
647,31d3ab71-62d7-4cc9-92c7-05d3cfc2d5db,2024-11-11 07:46:49,inventories,1,1,0,
646,b89b0790-87a9-4905-84d0-311fc3ca7d96,2024-11-08 06:56:33,inventories,1,1,0,
645,2ca2c076-9350-4f05-bcc4-deb68e02a291,2024-12-30 06:33:55,inventories,1,0,0,
644,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-06 12:23:12,inventories,1,0,0,
643,abeca3dd-f095-4119-8ce3-680a4f8fc517,2024-11-06 04:56:35,inventories,1,1,0,
642,e57008e2-90ff-4cb8-9d5d-2cd577eb32e2,2024-11-04 12:15:08,inventories,1,1,0,
641,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-11-04 05:27:20,inventories,1,1,0,
640,4d4f183a-3bdd-41ea-9f10-7947128a750b,2024-11-04 05:27:31,inventories,1,1,0,
639,35446524-b1d3-471c-8945-a2b020e212e7,2024-11-04 05:27:48,inventories,1,1,0,
638,35446524-b1d3-471c-8945-a2b020e212e7,2024-11-04 05:27:57,inventories,1,1,0,
637,51895fde-9495-445f-ad7d-f0695b45ff32,2024-11-01 05:43:58,inventories,1,0,0,
636,b89b0790-87a9-4905-84d0-311fc3ca7d96,2024-10-31 12:39:07,inventories,1,0,0,
633,67ea615f-f157-4409-85d3-ee2be51b1c3d,2024-10-31 05:07:28,inventories,1,1,0,
632,51895fde-9495-445f-ad7d-f0695b45ff32,2024-10-31 05:07:16,inventories,1,1,0,
631,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-30 12:20:11,inventories,1,1,0,
630,94869ce0-1b91-45c6-a54c-98abb38f078b,2024-10-30 12:19:57,inventories,1,0,0,
628,d9141fce-bd24-476b-8f3d-f19d476214f3,2024-10-30 11:41:10,inventories,1,1,0,
627,f6da7d80-49fe-45e1-8786-29eb8238a498,2024-10-29 14:31:12,inventories,1,1,0,
626,17a9cd1d-c8f9-4d92-8af7-bc943746b275,2024-10-28 14:02:57,inventories,1,1,0,
625,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-28 11:35:08,inventories,1,1,0,
623,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-28 06:36:22,inventories,1,0,0,
622,67ea615f-f157-4409-85d3-ee2be51b1c3d,2024-10-25 05:25:14,inventories,1,1,0,
621,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-25 05:25:02,inventories,1,1,0,
620,9b00f3af-70be-40a1-a347-fd614f1482c6,2024-10-25 05:24:48,inventories,1,1,0,
619,ae360ede-5c78-418e-a26f-448e725efd64,2024-10-23 12:27:05,inventories,1,1,0,
618,33a2db63-ffe9-457d-b08f-5de125f52bcf,2024-10-23 12:26:46,inventories,1,1,0,
617,fbfe6973-7704-4bb4-b998-6e6547c3609f,2024-10-23 12:26:32,inventories,1,1,0,
616,cc4f2cca-e56e-4eae-8ec4-a69087807eb5,2024-10-23 12:26:21,inventories,1,1,0,
615,8df8673a-78cf-4232-8d19-ea7b6a176421,2024-10-23 12:26:07,inventories,1,1,0,
614,67f6741d-ed0b-48b0-959d-cedbcc08b1e8,2024-10-23 12:17:01,inventories,1,1,0,
613,2f06db19-ccd3-461f-9d2d-995ac0948b47,2024-10-22 10:51:06,inventories,1,1,0,
612,9037682a-996a-4245-8e55-68a0095a5a57,2024-10-22 08:54:46,inventories,1,1,0,
611,d2c8a984-348a-4f2b-a96c-ae25352d643e,2024-10-22 08:54:33,inventories,1,1,0,
610,b85be595-84ca-4ce0-be2f-16cac8800aa6,2024-10-22 08:54:20,inventories,1,1,0,
609,35446524-b1d3-471c-8945-a2b020e212e7,2024-10-22 08:12:21,inventories,1,1,0,
608,7cfccb26-b951-4137-bbc5-32aecdf05233,2024-10-21 12:06:08,inventories,1,1,0,
607,51895fde-9495-445f-ad7d-f0695b45ff32,2024-10-21 11:26:34,inventories,1,1,0,
606,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-21 09:16:11,inventories,1,1,0,
605,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-21 07:07:10,inventories,1,1,0,
604,2b55c32c-9901-4ce7-a38e-5a4139839673,2024-10-21 06:53:53,inventories,1,1,0,
603,690d4c51-fd03-49d4-9393-592610f5b29b,2024-10-18 10:07:05,inventories,1,1,0,
602,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-18 07:56:38,inventories,1,0,0,
601,51895fde-9495-445f-ad7d-f0695b45ff32,2024-10-18 07:51:34,inventories,1,1,0,
600,51895fde-9495-445f-ad7d-f0695b45ff32,2024-10-18 07:51:21,inventories,1,0,0,
599,f32de036-c21d-4fcb-a9ee-ec984760eed5,2024-10-18 07:24:07,inventories,1,1,0,
598,899d482f-66a2-4767-a07f-405d41f26236,2024-10-18 07:24:31,inventories,1,1,0,
597,d1a2eade-6a55-435f-a3e4-c4b98de44790,2024-10-18 05:10:41,inventories,1,1,0,
596,899d482f-66a2-4767-a07f-405d41f26236,2024-10-17 12:42:06,inventories,1,1,0,
594,67ea615f-f157-4409-85d3-ee2be51b1c3d,2024-10-17 05:12:32,inventories,1,1,0,
592,ad32b911-513f-4d86-8172-c0c70d81c2fa,2024-10-17 05:34:35,inventories,1,1,0,
591,51895fde-9495-445f-ad7d-f0695b45ff32,2024-10-17 05:34:08,inventories,1,1,0,
590,35446524-b1d3-471c-8945-a2b020e212e7,2024-10-16 11:54:38,inventories,1,0,0,
589,ad32b911-513f-4d86-8172-c0c70d81c2fa,2024-10-16 05:09:53,inventories,1,1,0,
588,782ef666-efe6-4fd1-9f9d-1e338b7b4657,2024-10-15 11:43:14,inventories,1,0,0,
587,c4da08c8-110a-4d61-a3b9-cda200b79ce0,2024-10-15 11:43:33,inventories,1,1,0,
586,d5250f4b-3c16-41d3-b5f8-8b16adf82883,2024-10-15 05:52:38,inventories,1,1,1,1
585,fda1e0fc-a485-49c3-b51b-985cc039aff2,2024-10-15 05:52:24,inventories,1,1,1,1
584,1dc8b963-423c-436a-bf1e-f6b883c9f460,2024-10-15 05:52:07,inventories,1,1,1,1
583,2e1d71c7-5858-41ca-93f3-5d2e52de62d4,2024-10-15 05:49:21,inventories,1,1,1,1
582,e9f46366-7bfb-4469-b52d-c087a7e621cd,2024-10-14 11:22:05,inventories,1,1,0,
581,9b00f3af-70be-40a1-a347-fd614f1482c6,2024-10-14 11:21:56,inventories,1,0,0,
580,46df08af-c130-4389-8545-f48d82489218,2024-10-14 11:21:43,inventories,1,1,0,
578,51895fde-9495-445f-ad7d-f0695b45ff32,2024-10-11 11:40:40,inventories,1,1,0,
577,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-11 11:40:54,inventories,1,1,0,
576,67ea615f-f157-4409-85d3-ee2be51b1c3d,2024-10-11 06:27:44,inventories,1,1,0,
575,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-11 06:28:13,inventories,1,1,0,
572,35446524-b1d3-471c-8945-a2b020e212e7,2024-10-11 05:27:48,inventories,1,1,0,
570,35446524-b1d3-471c-8945-a2b020e212e7,2024-10-10 12:45:40,inventories,1,1,0,
568,0038b2e0-5fd7-46b7-84e6-7a102a852975,2024-10-09 12:53:35,inventories,1,1,0,
567,409e9df1-77a2-42b1-93d6-c5fb70f09ad5,2024-12-30 10:22:29,inventories,1,0,0,
566,7fba26bf-c91a-4987-9b9c-d393a36498ae,2024-10-09 07:05:52,inventories,1,0,0,
565,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-09 07:06:48,inventories,1,1,0,
564,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-09 07:07:20,inventories,1,1,0,
563,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-09 07:07:55,inventories,1,0,0,
562,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-09 07:08:17,inventories,1,0,0,
558,94869ce0-1b91-45c6-a54c-98abb38f078b,2024-10-08 12:46:05,inventories,1,0,0,
557,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-08 12:39:23,inventories,1,1,0,
555,ff250c81-6abb-46be-9d04-2e17666d387e,2024-10-07 07:01:29,inventories,1,1,0,
554,899d482f-66a2-4767-a07f-405d41f26236,2024-10-03 12:07:49,inventories,1,1,0,
553,68116874-de42-4267-9807-7ae2cd9395ef,2024-10-03 07:11:22,inventories,1,1,0,
552,ba688b7f-7b6d-4fe9-9238-54710ce81217,2024-10-03 06:03:42,inventories,1,1,0,
551,abeca3dd-f095-4119-8ce3-680a4f8fc517,2024-10-03 04:21:13,inventories,1,1,0,
550,35446524-b1d3-471c-8945-a2b020e212e7,2024-10-02 12:08:29,inventories,1,1,0,
549,ed239404-5d24-48d7-acc4-169f6e049d4d,2024-10-02 08:26:27,inventories,1,1,0,
548,0ae4b043-f0d7-44b4-84d4-0c3b7ec33672,2024-10-02 06:54:06,inventories,1,1,0,
544,35446524-b1d3-471c-8945-a2b020e212e7,2024-10-01 05:17:59,inventories,1,0,0,
543,00c5283b-d858-41c6-9465-3d933413dcb6,2024-09-26 04:57:51,inventories,1,1,0,
542,4d4f183a-3bdd-41ea-9f10-7947128a750b,2024-09-25 13:27:51,inventories,1,1,0,
541,35446524-b1d3-471c-8945-a2b020e212e7,2024-09-25 11:40:32,inventories,1,1,0,
538,94869ce0-1b91-45c6-a54c-98abb38f078b,2024-09-24 13:11:15,inventories,1,1,0,
536,62116874-de42-4267-9807-7ae2cd9395ef,2024-09-23 08:47:20,inventories,1,1,1,
534,62116874-de42-4267-9807-7ae2cd9395ef,2024-09-23 08:37:03,inventories,1,1,0,
530,d798dd44-d268-4d43-91a4-c72fdec96fb7,2024-09-20 13:11:22,inventories,1,1,0,
529,dbf18000-c32c-4807-941d-22053ef5fdc9,2024-09-20 08:26:55,inventories,1,1,0,
528,7fba26bf-c91a-4987-9b9c-d393a36498ae,2024-09-20 08:27:14,inventories,1,1,0,
527,d798dd44-d268-4d43-91a4-c72fdec96fb7,2024-09-20 08:27:30,inventories,1,1,0,
526,d798dd44-d268-4d43-91a4-c72fdec96fb7,2024-09-20 08:27:58,inventories,1,0,0,
525,7fba26bf-c91a-4987-9b9c-d393a36498ae,2024-09-20 08:28:07,inventories,1,1,0,
524,b89b0790-87a9-4905-84d0-311fc3ca7d96,2024-09-20 08:28:21,inventories,1,1,0,
520,9b00f3af-70be-40a1-a347-fd614f1482c6,2024-09-19 07:45:27,inventories,1,1,0,
519,0192d001-ad4f-443a-8f24-405ae0098f22,2024-09-17 09:16:25,inventories,1,1,1,3
518,62116874-de42-4267-9807-7ae2cd9395ef,2024-09-17 09:06:46,inventories,1,0,0,
517,67efaf78-fcbc-4a0a-bbdc-8cd6157ab139,2024-09-17 07:06:44,inventories,1,1,0,
516,9b00f3af-70be-40a1-a347-fd614f1482c6,2024-09-17 07:06:25,inventories,1,1,0,
515,6e9c8b49-347c-4d86-ba50-22a9665922aa,2024-09-17 06:37:15,inventories,1,1,0,
514,e57008e2-90ff-4cb8-9d5d-2cd577eb32e2,2024-09-17 06:37:43,inventories,1,1,0,
512,35446524-b1d3-471c-8945-a2b020e212e7,2024-09-17 06:38:33,inventories,1,1,0,
511,b89b0790-87a9-4905-84d0-311fc3ca7d96,2024-09-17 05:19:53,inventories,1,1,0,
507,95fed111-248d-42f7-a03a-622af48efee8,2024-09-16 05:57:08,inventories,1,0,0,
505,d2c8a984-348a-4f2b-a96c-ae25352d643e,2024-09-09 06:51:31,inventories,1,1,0,
504,d56214c2-0537-4647-bd27-cda27ff3b53c,2024-09-09 06:51:20,inventories,1,1,0,
503,54be0bde-9a6b-4023-8e6f-a439d62e385a,2024-09-09 06:51:08,inventories,1,1,0,
502,2f06db19-ccd3-461f-9d2d-995ac0948b47,2024-09-09 06:50:20,inventories,1,1,0,
501,eb414144-3c18-41ad-862f-347e975402a2,2024-09-09 06:30:45,inventories,1,0,0,
499,b59aebb0-97dc-449f-b614-8cdd10a17b10,2024-09-09 06:25:23,inventories,1,1,0,
498,b59aebb0-97dc-449f-b614-8cdd10a17b10,2024-09-09 06:25:31,inventories,1,1,0,
734,bec2a1d5-354b-4626-8236-8e8fd6bae825,2024-12-10 08:30:00,inventories,1,0,0,
